keyword_list,num_of_keywords,customer_input
instant,10,kiki instant noodle
instant,10,taiwan instant noodle
speaker,10,jbl bluetooth speaker
speaker,10,speaker
speaker,10,creative speaker
speaker,10,xiaomi speaker
speaker,10,portable speaker
speaker,10,mini speaker
speaker,10,bluetooth speaker
speaker,10,speaker bluetooth
speaker,10,wireless speaker
speaker,10,JBL speaker
laneige,10,laneige cleanser
laneige,10,laneige water bank
laneige,10,laneige
instant,10,instant food
instant,10,mala instant hotpot
laneige,10,laneige lipstick
laneige,10,laneige time freeze
laneige,10,laneige lip sleeping mask
laneige,10,laneige cushion
laneige,10,laneige sleeping mask
laneige,10,laneige two tone lip bar
laneige,10,laneige bb cushion
rice,9,rice dumpling
night,9,night light
night,9,night dress
night,9,estee lauder night repair
night,9,simply night enzyme
night,9,night safari ticket
night,9,night lamp
night,9,halloween horror night
night,9,night enzyme
night,9,night safari
smart,9,smart watch
smart,9,360 smart camera
rice,9,rice container
rice,9,songhe rice
rice,9,mini rice cooker
rice,9,rice dispenser
rice,9,basmati rice
rice,9,zojirushi rice cooker
rice,9,rice
rice,9,brown rice
nail,9,nail clipper
nail,9,gel nail polish
nail,9,nail sticker
nail,9,nail stickers
nail,9,nail
wipes,9,wipes
makeup,9,makeup bag
makeup,9,makeup organizer
makeup,9,makeup
makeup,9,makeup pouch
makeup,9,makeup brush set
makeup,9,makeup sponge
makeup,9,makeup brush
makeup,9,makeup brush cleaner
makeup,9,makeup remover
wipes,9,jeju wet wipes
wipes,9,jeju wipes
wipes,9,baby wet wipes
smart,9,lg smart tv
wipes,9,wet wipes cover
wipes,9,baby wipes
wipes,9,huggies wipes
wipes,9,pigeon baby wipes
wipes,9,LEC wipes
smart,9,fossil smart watch
smart,9,smart phone
smart,9,smart tv
smart,9,samsung smart tv
smart,9,smart watches
smart,9,smart swab
cat,9,cat food
band,9,mi band 2 strap
band,9,xiaomi band 2
band,9,mi band 2 xiaomi
band,9,mi band 2
band,9,resistance band
cat,9,cat litter box
cat,9,cat litter
cat,9,fortune cat
cat,9,squishy cat
cat,9,cat
cat,9,lucky cat
cat,9,cat and the fiddle
band,9,xiaomi mi band 2
cat,9,cat condo
lg,9,lg v30
lg,9,lg q6
lg,9,lg v20 case
lg,9,lg v20
lg,9,lg g6 case
lg,9,lg smart tv
lg,9,lg tv
lg,9,lg g6
lg,9,lg v20 battery
underwear,9,men underwear
body,9,dove body wash
nail,9,nail art
nail,9,nail polish
nail,9,gelish nail polish
home,9,google home
home,9,home camera
home,9,home decor
home,9,28 home shaver
home,9,jaddee home & kids
home,9,home telephone
home,9,elg home
home,9,hidden cctv camera for home singapore
home,9,cctv home camera
nail,9,opi nail polish
body,9,body shaper
body,9,body massage
body,9,body lotion
body,9,bath and body works
body,9,body wash
body,9,the body shop
body,9,body scrub
body,9,body shop
band,9,rubber band
band,9,mi band
band,9,hair band
washing,9,washing machine cleaner
stroller,9,baby stroller
stroller,9,stroller accessories
diffuser,9,aroma diffuser
diffuser,9,essential oil diffuser
diffuser,9,muji diffuser
diffuser,9,diffuser aroma
diffuser,9,diffuser
diffuser,9,reed diffuser
diffuser,9,diffuser humidifier
diffuser,9,car diffuser
diffuser,9,aromatherapy diffuser
washing,9,mini washing machine
stroller,9,stroller
washing,9,LG washing machine
washing,9,washing machine rack
washing,9,samsung washing machine trade
washing,9,washing machine cover
washing,9,washing machine
washing,9,samsung washing machine
washing,9,washing machines
printer,9,laser printer
printer,9,printer
printer,9,3d printer
printer,9,hp printer
detergent,9,kodomo baby detergent
shower,9,shower head
underwear,9,kids underwear
underwear,9,calvin klein underwear
underwear,9,man underwear
underwear,9,boys underwear
underwear,9,disposable underwear
underwear,9,underwear women
underwear,9,underwear men
underwear,9,underwear
detergent,9,dynamo detergent
detergent,9,breeze detergent
detergent,9,detergent
shower,9,shower heads
detergent,9,baby detergent
detergent,9,laundry detergent
detergent,9,tide detergent
detergent,9,top detergent
detergent,9,kodomo detergent
stroller,9,seebaby stroller
stroller,9,pockit stroller
stroller,9,stroller fan
stroller,9,yoya stroller
stroller,9,twin stroller
stroller,9,double stroller
sports,9,sports shorts
blender,9,hand blender
blender,9,fruit blender
blender,9,juice blender
blender,9,food blender
blender,9,blender
blender,9,philips blender
blender,9,happycall blender
sports,9,sports
sports,9,women sports wear
sports,9,sports shoe bag
sports,9,sports pants
sports,9,sports bag
printer,9,brother printer
sports,9,sports wear
sports,9,sports shoes
sports,9,sports bra
shower,9,shower head holder
shower,9,shower gel
shower,9,rain shower set
shower,9,shower
shower,9,shower cap
shower,9,baby shower
shower,9,shower curtain
printer,9,hp printer ink
blender,9,blender bottle
blender,9,beauty blender
printer,9,label printer
printer,9,Canon printer
printer,9,photo printer
philips,9,philips tv
philips,9,philips airfryer
philips,9,philips pressure cooker
philips,9,philips blender
philips,9,philips shaver
philips,9,philips
philips,9,philips air fryer
philips,9,philips avent
philips,9,philips hair dryer
costume,9,swimming costume
costume,9,halloween costume adult
costume,9,kids costume
costume,9,halloween costume
costume,9,superhero costume
costume,9,halloween costume kids
costume,9,costume
costume,9,indian costume
costume,9,halloween costume for kids
skin,8,skin shoes
skin,8,fish skin
skin,8,skin food
skin,8,april skin
skin,8,irvins salted egg fish skin
skin,8,salted egg fish skin
skin,8,april skin cushion
skin,8,april skin hair dye
type,8,type c cable
type,8,usb type c adapter
type,8,usb type c cable
type,8,type c usb cable
type,8,type c usb adaptor
type,8,usb type c
type,8,type c
type,8,micro usb to type c
adult,8,tena adult diaper
lamp,8,led lamp
hand,8,hand fan
hand,8,hand cream
lamp,8,led table lamp
lamp,8,himalayan salt lamp
lamp,8,lamp
lamp,8,salt lamp
lamp,8,table lamp
lamp,8,night lamp
shop,8,jenny shop
lamp,8,mosquito lamp
shop,8,pretty shop
shop,8,the body shop
shop,8,face shop
shop,8,the face shop
shop,8,the face shop ryan
shop,8,meow meow shop
shop,8,body shop
lunch,8,tupperware lunch box
jelly,8,jelly shoes
jelly,8,royal jelly
jelly,8,jelly bee
jelly,8,jelly
lunch,8,electric lunch box
lunch,8,buffet lunch
lunch,8,lunch box
lunch,8,lunch box bag
jelly,8,melissa jelly shoes
lunch,8,lunch bag
lunch,8,electric lunch boxes
lunch,8,thermal lunch box
paper,8,paper bag
paper,8,paper lantern
paper,8,wall paper
coach,8,coach bag
paper,8,wrapping paper
coach,8,coach bags
adult,8,adult
adult,8,raincoat adult
adult,8,adult diapers
adult,8,adult toy
adult,8,adult toys
adult,8,halloween costume adult
coach,8,coach wallet
coach,8,coach sling bag
adult,8,adult diaper
coach,8,coach
coach,8,coach wristlet
coach,8,coach lanyard
coach,8,coach handbag
jelly,8,jelly mould
jelly,8,jelly shoe
jelly,8,collagen jelly
bike,8,road bike
eye,8,eye patch
eye,8,eye mask
eye,8,eye massager
eye,8,steam eye mask
eye,8,eye cream
eye,8,eye shadow
eye,8,sleeping eye mask
bike,8,electric bike lta approved
eye,8,bioaqua eye cream
bike,8,electric bike
bike,8,mountain bike
bike,8,foldable bike
bike,8,exercise bike
bike,8,bike
bike,8,bicycle bike
book,8,sticker book
book,8,colouring book
egg,8,egg shell
bar,8,bar table
bar,8,pull up bar
bar,8,bar fridge
bar,8,bar stool
bar,8,24k gold beauty bar
bar,8,gold bar
bar,8,sound bar
bar,8,laneige two tone lip bar
book,8,book
egg,8,salted egg chips
egg,8,egg shell mask
egg,8,irvins salted egg
egg,8,salted egg
egg,8,irvins salted egg fish skin
egg,8,salted egg fish skin
egg,8,golden egg
gold,8,gold bar
gear,8,samsung gear fit 2
gear,8,gear fit 2
gear,8,samsung gear s3
gear,8,tesla gear
gold,8,24k gold beauty bar
gold,8,pure gold
gold,8,mamil gold
gold,8,aries gold
gear,8,gear s3
gold,8,dumex mamil gold
gold,8,nescafe gold
gold,8,gold
hand,8,hand warmer
hand,8,hand blender
hand,8,hand towel
hand,8,hand sanitizer
hand,8,hand bags
cctv,8,xiaomi cctv
book,8,book stand
book,8,book cabinet
book,8,note book
book,8,book shelf
book,8,children book
cctv,8,hidden cctv camera for home singapore
cctv,8,cctv camera
cctv,8,wireless cctv
hand,8,hand mixer
cctv,8,camera cctv
cctv,8,cctv
cctv,8,cctv camera wireless
cctv,8,cctv home camera
gear,8,gear fit 2 pro
gear,8,Samsung gear s3 frontier
gear,8,samsung gear fit 2 pro
collagen,8,kinohimitsu diamond collagen
birthday,8,birthday gifts
birthday,8,birthday party decor
birthday,8,birthday cakes
birthday,8,birthday cake
collagen,8,collagen jelly
collagen,8,collagen
collagen,8,meiji collagen
collagen,8,collagen drink
birthday,8,birthday goodie bag
collagen,8,meiji collagen powder
collagen,8,nano japan collagen
collagen,8,collagen powder
computer,8,computer glasses
computer,8,computer
computer,8,computer monitor stand
computer,8,computer chair
computer,8,computer table
thermal,8,thermal mug
sticker,8,wall sticker
sticker,8,name sticker
sticker,8,sticker book
sticker,8,sticker name
sticker,8,car sticker
sticker,8,nipple sticker
thermal,8,thermal cooker
thermal,8,thermal lunch box
computer,8,desktop computer
thermal,8,thermal swimwear
thermal,8,winter thermal wear
thermal,8,thermal wear
thermal,8,thermal pot
thermal,8,thermal flask
birthday,8,birthday
birthday,8,birthday candle
birthday,8,birthday gift
handphone,8,handphone car holder
container,8,storage container
handphone,8,handphone ring
handphone,8,handphone stand
handphone,8,handphone pouch
handphone,8,handphone
handphone,8,handphone holder
handphone,8,handphone cover
handphone,8,car handphone holder
container,8,food container
whitening,8,whitening
whitening,8,beautiful teeth whitening
whitening,8,whitening teeth
whitening,8,teeth whitening
whitening,8,whitening soap
whitening,8,whitening cream
whitening,8,armpit whitening
whitening,8,teeth whitening kit
keyboard,8,wireless keyboard
computer,8,computer desk
computer,8,computer monitor
keyboard,8,bluetooth keyboard
keyboard,8,logitech wireless keyboard
keyboard,8,mechanical keyboard
keyboard,8,keyboard
keyboard,8,wireless keyboard and mouse
keyboard,8,gaming keyboard
paper,8,paper shredder
keyboard,8,keyboard protector
container,8,rice container
container,8,container
container,8,milk powder container
container,8,plastic container
container,8,tupperware container
container,8,glass container
mirror,8,standing mirror
breast,8,breast enlargement
breast,8,breast pump
mirror,8,blind spot mirror
sticker,8,sticker label
mirror,8,mirror cabinet
mirror,8,led mirror
mirror,8,mirror
mirror,8,wall mirror
breast,8,haakaa breast pump
mirror,8,full length mirror
mirror,8,bathroom mirror
single,8,single bed
single,8,single mattress
single,8,single bedframe
single,8,super single bed frame
single,8,super single bed
single,8,mattress single
sling,8,sling bag for men
paper,8,a4 paper
paper,8,toilet paper
paper,8,tissue paper
sling,8,sling pouch
sling,8,sling bag
sling,8,small sling bag
sling,8,baby sling
sling,8,sling bags
sticker,8,nail sticker
sling,8,anello sling bag
sling,8,coach sling bag
breast,8,spectra breast pump
breast,8,breast milk storage
breast,8,breast enhancement
breast,8,breast pad
breast,8,breast pads
plastic,8,plastic storage cabinet
ceiling,8,ceiling light
ceiling,8,ceiling led light
ceiling,8,led ceiling light
ceiling,8,fanco ceiling fan
ceiling,8,ceiling fan
ceiling,8,kdk ceiling fan
ceiling,8,ceiling fan with light
ceiling,8,led ceiling lights
single,8,single bed frame
plastic,8,plastic storage
plastic,8,plastic drawers
plastic,8,plastic drawer
plastic,8,plastic bag
plastic,8,plastic container
plastic,8,XXX VIDEOS 12x16 Yard Sign  Stake outdoor plastic coroplast window
plastic,8,plastic storage box
single,8,single bedsheet
adapter,8,travel adapter
adapter,8,usb adapter
sleeve,8,long sleeve
sleeve,8,long sleeve tshirt
sleeve,8,arm sleeve
sleeve,8,uv arm sleeve
sleeve,8,long sleeve top
sleeve,8,long sleeve shirt
sleeve,8,laptop sleeve
adapter,8,hdmi to vga adapter
adapter,8,usb c adapter
adapter,8,wifi adapter
adapter,8,car charger adapter
adapter,8,bluetooth adapter
adapter,8,usb type c adapter
sleeve,8,laptop sleeve case
toys,7,adult toys
toys,7,paw patrol toys
toys,7,kids toys
wash,7,face wash
wash,7,facial wash
wash,7,portable car wash
wash,7,dove body wash
wash,7,body wash
wash,7,mouth wash
wash,7,car wash
anker,7,anker
anker,7,anker powercore
anker,7,anker powerbank
anker,7,anker charger
anker,7,anker cable
anker,7,anker multi usb charger
anker,7,anker usb charger
tape,7,washi tape
name,7,name sticker
name,7,name card holder
name,7,name stamp
name,7,name tag
name,7,name label
name,7,sticker name
name,7,name stickers
tape,7,kt tape
toys,7,sex toys
tape,7,double eyelid tape
tape,7,kinesiology tape
tape,7,measuring tape
tape,7,correction tape
tape,7,flex tape
toys,7,baby toys
toys,7,toys for kids
toys,7,educational toys
dyson,7,dyson vacuum cleaner
drive,7,seagate external hard drive
drive,7,hard disk drive
drive,7,external hard drive
dyson,7,dyson
dyson,7,dyson fan
dyson,7,dyson v8
dyson,7,dyson v8 absolute plus
dyson,7,dyson hair dryer
drive,7,hard drive portable
dyson,7,dyson v6
gifts,7,children day gifts
gifts,7,teachers day gifts
gifts,7,birthday gifts
gifts,7,christmas gifts
gifts,7,childrens day gifts
gifts,7,customised gifts
gifts,7,gifts
clock,7,table clock
10,7,ipad pro 10 5 case
casio,7,g shock casio
casio,7,casio baby g
casio,7,casio g-shock
casio,7,casio watches
casio,7,casio g shock
clock,7,wall clock
clock,7,led clock
casio,7,baby g casio watches
clock,7,alarm clock
clock,7,digital wall clock
clock,7,clock
clock,7,digital clock
drive,7,flash drive
drive,7,thumb drive
drive,7,usb drive
s3,7,Samsung gear s3 frontier
j7,7,samsung j7 prime case
j7,7,samsung j7
j7,7,samsung j7 pro case
j7,7,samsung j7 pro
s3,7,samsung galaxy tab s3
s3,7,gear s3
s3,7,galaxy tab s3
s3,7,samsung gear s3
j7,7,j7 prime
s3,7,samsung tab s3
s3,7,tab s3
ear,7,ear cleaner
ear,7,spiral ear cleaner
ear,7,ear plug
ear,7,ear piece
ear,7,ear thermometer
ear,7,ear plugs
4x,7,redmi 4x
casio,7,casio kids watch
10,7,ipad pro 10 5 cover
10,7,windows 10
10,7,mate 10
10,7,ipad pro 10 5
10,7,sd card class 10
10,7,huawei mate 10
4x,7,xiaomi note 4x
ear,7,ear stud
4x,7,xiaomi redmi 4x
4x,7,redmi note 4x
4x,7,xiaomi redmi note 4x
4x,7,redmi note 4x case
4x,7,xiaomi 4x
j7,7,j7 pro
j7,7,samsung j7 prime
asus,7,asus zenfone 3
max,7,xiaomi max 2
max,7,xiaomi mi max
max,7,xiaomi mi max 2
max,7,xiaomi max
asus,7,asus router
asus,7,asus zenfone
asus,7,asus
asus,7,asus vivobook
max,7,mi max
asus,7,asus laptop
asus,7,asus zenbook
edge,7,samsung s7 edge case
edge,7,s7 edge phone case
edge,7,samsung s7 edge cover
edge,7,s7 edge case
edge,7,s7 edge screen protector
edge,7,s7 edge
lip,7,lip tint
fit,7,gear fit 2
fit,7,dri fit
fit,7,gear fit 2 pro
fit,7,samsung gear fit 2
fit,7,sixpad abs fit
fit,7,samsung gear fit 2 pro
fit,7,dry fit shirt
lip,7,laneige lip sleeping mask
edge,7,samsung s7 edge
lip,7,lip balm
lip,7,laneige two tone lip bar
lip,7,lip
lip,7,lip gloss
lip,7,3CE velvet lip tint
max,7,mi max 2
max,7,mi max 2 case
massager,7,face massager
earpiece,7,samsung earpiece
earpiece,7,wireless earpiece
massager,7,eye massager
massager,7,foot massager
massager,7,osim massager
massager,7,neck massager
massager,7,massager
massager,7,leg massager
earpiece,7,earpiece
pressure,7,philips pressure cooker
pressure,7,omron blood pressure monitor
pressure,7,blood pressure watch
pressure,7,blood pressure
pressure,7,pressure washer
pressure,7,pressure cooker
pressure,7,blood pressure monitor
purifier,7,purifier
squishy,7,squishy cat
massage,7,massage
massage,7,foot massage
massage,7,massage pillow
massage,7,massage ball
massage,7,massage oil
massage,7,body massage
squishy,7,squishy animal
squishy,7,squishy phone case
purifier,7,humidifier air purifier
squishy,7,squishy
squishy,7,squishy squishies
squishy,7,squishy iphone case
squishy,7,squishy toy
earpiece,7,iphone 7 earpiece
earpiece,7,bluetooth earpiece
earpiece,7,iphone earpiece
earpiece,7,remax bluetooth earpiece
organiser,7,make up organiser
innisfree,7,innisfree no sebum
innisfree,7,innisfree mask
organiser,7,clothes organiser
organiser,7,bag organiser
organiser,7,desktop organiser
organiser,7,organiser
organiser,7,travel organiser
organiser,7,desk organiser
innisfree,7,innisfree shampoo
waterproof,7,waterproof spray
waterproof,7,waterproof winter boots
waterproof,7,waterproof phone pouch
waterproof,7,waterproof bedsheet
waterproof,7,waterproof mattress protector
waterproof,7,waterproof bag
waterproof,7,waterproof backpack
scale,7,kitchen scale
umbrella,7,umbrella uv
purifier,7,water purifier
purifier,7,xiaomi air purifier 2
purifier,7,car air purifier
purifier,7,air purifier
purifier,7,xiaomi air purifier
umbrella,7,umbrella stand
umbrella,7,reverse umbrella
umbrella,7,umbrella lightweight
scale,7,luggage weighing scale
umbrella,7,uv umbrella
umbrella,7,automatic umbrella
umbrella,7,umbrella
innisfree,7,innisfree volcanic
innisfree,7,innisfree green tea
innisfree,7,innisfree cleanser
innisfree,7,innisfree sunblock
facial,7,facial brush
coupon,7,coupon filler
coupon,7,qoo10 coupon
coupon,7,cart coupon
facial,7,facial toner
facial,7,facial wash
facial,7,facial mask
facial,7,facial cleanser
facial,7,skii facial treatment essence
coupon,7,mastercard coupon
facial,7,facial cleansing brush
